state,survey_year,dataset_version,component_key,component_label,value,provenance_type,review_required,evidence_scope,source_title,source_url,source_publication_year,source_value_note,derivation_method,technologies,original_mock_value,mock_default_method,notes
Texas,2009,BC_Analysis_Default_v1,bc_new_cost_total,New ITS Deployment Cost,6100000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $6,100,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic signal systems; Detection and surveillance; Dynamic message signs; Work-zone ITS,6100000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Costs reflect ITS unit-cost database ranges and inflation-adjusted capital components.
Texas,2010,BC_Analysis_Default_v1,bc_existing_mobility_benefit,Existing Mobility Benefit,16600000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $16,600,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Traffic incident management; Traveler information systems,16600000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_existing_safety_benefit,Existing Safety Benefit,11000000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $11,000,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic incident management; Work-zone ITS and queue warning; Speed management,11000000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_existing_environment_benefit,Existing Environmental Benefit,910000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $910,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Ramp metering; Traffic management center operations,910000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_new_mobility_benefit,New Mobility Benefit,2400000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,400,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Traveler information systems; Active traffic management,2400000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_new_safety_benefit,New Safety Benefit,1800000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $1,800,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Work-zone ITS and queue warning; Variable speed limits; Emergency vehicle preemption,1800000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_new_environment_benefit,New Environmental Benefit,125000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $125,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Speed harmonization; Connected-vehicle applications,125000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_existing_om_cost_total,Existing ITS O&M Cost,11900000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $11,900,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic management centers; ITS field devices; Communications systems; Traffic signal systems,11900000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2010,BC_Analysis_Default_v1,bc_new_cost_total,New ITS Deployment Cost,6600000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $6,600,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic signal systems; Detection and surveillance; Dynamic message signs; Work-zone ITS,6600000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_existing_mobility_benefit,Existing Mobility Benefit,17900000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $17,900,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Traffic incident management; Traveler information systems,17900000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_existing_safety_benefit,Existing Safety Benefit,11900000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $11,900,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic incident management; Work-zone ITS and queue warning; Speed management,11900000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_existing_environment_benefit,Existing Environmental Benefit,990000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $990,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Ramp metering; Traffic management center operations,990000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_new_mobility_benefit,New Mobility Benefit,2600000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,600,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Traveler information systems; Active traffic management,2600000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_new_safety_benefit,New Safety Benefit,1950000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $1,950,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Work-zone ITS and queue warning; Variable speed limits; Emergency vehicle preemption,1950000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_new_environment_benefit,New Environmental Benefit,138000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $138,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Speed harmonization; Connected-vehicle applications,138000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_existing_om_cost_total,Existing ITS O&M Cost,12800000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $12,800,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic management centers; ITS field devices; Communications systems; Traffic signal systems,12800000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2011,BC_Analysis_Default_v1,bc_new_cost_total,New ITS Deployment Cost,7100000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $7,100,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic signal systems; Detection and surveillance; Dynamic message signs; Work-zone ITS,7100000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Smart corridor and incident management benefits modeled from ITS JPO benefit patterns.
Texas,2012,BC_Analysis_Default_v1,bc_existing_mobility_benefit,Existing Mobility Benefit,19300000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $19,300,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Traffic incident management; Traveler information systems,19300000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_existing_safety_benefit,Existing Safety Benefit,12900000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $12,900,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic incident management; Work-zone ITS and queue warning; Speed management,12900000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_existing_environment_benefit,Existing Environmental Benefit,1080000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $1,080,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Ramp metering; Traffic management center operations,1080000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_new_mobility_benefit,New Mobility Benefit,2850000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,850,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Traveler information systems; Active traffic management,2850000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_new_safety_benefit,New Safety Benefit,2150000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,150,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Work-zone ITS and queue warning; Variable speed limits; Emergency vehicle preemption,2150000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_new_environment_benefit,New Environmental Benefit,150000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $150,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Speed harmonization; Connected-vehicle applications,150000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_existing_om_cost_total,Existing ITS O&M Cost,13700000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $13,700,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic management centers; ITS field devices; Communications systems; Traffic signal systems,13700000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2012,BC_Analysis_Default_v1,bc_new_cost_total,New ITS Deployment Cost,7700000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $7,700,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic signal systems; Detection and surveillance; Dynamic message signs; Work-zone ITS,7700000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_existing_mobility_benefit,Existing Mobility Benefit,20800000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $20,800,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Traffic incident management; Traveler information systems,20800000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_existing_safety_benefit,Existing Safety Benefit,13900000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $13,900,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic incident management; Work-zone ITS and queue warning; Speed management,13900000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_existing_environment_benefit,Existing Environmental Benefit,1180000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $1,180,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Ramp metering; Traffic management center operations,1180000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_new_mobility_benefit,New Mobility Benefit,3100000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $3,100,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Traveler information systems; Active traffic management,3100000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_new_safety_benefit,New Safety Benefit,2350000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,350,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Work-zone ITS and queue warning; Variable speed limits; Emergency vehicle preemption,2350000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_new_environment_benefit,New Environmental Benefit,165000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $165,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Speed harmonization; Connected-vehicle applications,165000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_existing_om_cost_total,Existing ITS O&M Cost,14700000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $14,700,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic management centers; ITS field devices; Communications systems; Traffic signal systems,14700000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2013,BC_Analysis_Default_v1,bc_new_cost_total,New ITS Deployment Cost,8300000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/costs,,"Mock_Default value carried forward: $8,300,000.",Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Traffic signal systems; Detection and surveillance; Dynamic message signs; Work-zone ITS,8300000,Retained from bc_baseline_mock_v1. The legacy value scaled ITS JPO sample unit costs and cost ranges using assumed deployment quantities and annual growth; it is not an agency expenditure record.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2014,BC_Analysis_Default_v1,bc_existing_mobility_benefit,Existing Mobility Benefit,22400000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $22,400,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Traffic incident management; Traveler information systems,22400000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2014,BC_Analysis_Default_v1,bc_existing_safety_benefit,Existing Safety Benefit,15000000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $15,000,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic incident management; Work-zone ITS and queue warning; Speed management,15000000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2014,BC_Analysis_Default_v1,bc_existing_environment_benefit,Existing Environmental Benefit,1290000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $1,290,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Traffic signal control; Ramp metering; Traffic management center operations,1290000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2014,BC_Analysis_Default_v1,bc_new_mobility_benefit,New Mobility Benefit,3350000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $3,350,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Adaptive traffic signal control; Traveler information systems; Active traffic management,3350000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
Texas,2014,BC_Analysis_Default_v1,bc_new_safety_benefit,New Safety Benefit,2550000,Mock_Default,true,State-year model baseline; no matching authorized monetary record verified,Legacy bc_baseline_mock_v1 supported by ITS JPO Benefits/Costs databases,https://www.itskrs.its.dot.gov/benefits,,"Mock_Default value carried forward: $2,550,000.",Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Work-zone ITS and queue warning; Variable speed limits; Emergency vehicle preemption,2550000,Retained from bc_baseline_mock_v1. The legacy value modeled annual benefit growth from comparable ITS JPO findings using assumed deployment exposure; it is not a measured state-year benefit.,Growing ATDM and traveler information footprint increases annual benefits.
